"CustomerId","TOB","IncomeLevel","Bal01","MaxDqBin01","MaxDqBin02","MaxDqBin03","MaxDqBin04","MaxDqBin05","MaxDqBin06","MtgBal01","NonBankTradesDq01","NonBankTradesDq02","NonBankTradesDq03","NonBankTradesDq04","NonBankTradesDq05","NonBankTradesDq06","FlagGB","FlagSample"
"0000565634",99,"1",1645.98,"1","1","0","0","1","0",0,0,0,0,0,0,0,1,1
"0000565668",18,"0",68.29,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000565681",85,"1",512.7,"0","0","0","0","0","0",69828.72,0,0,0,0,0,0,1,0
"0000565685",111,"1",35.45,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000565859",14,"1",1881.72,"2","4","3","2","1","1",0,6,4,3,1,0,1,0,1
"0000566075",14,"1",5739.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000566126",32,"0",212.98,"0","0","0","1","1","1",0,0,0,0,0,2,2,1,0
"0000566211",11,"1",2417.33,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000566372",63,"0",1358.7,"0","0","0","0","1","0",0,0,0,0,0,0,0,1,0
"0000566407",8,"0",1023.66,"3","2","1","0","0","0",0,3,1,1,1,0,0,0,1
"0000566418",9,"0",690.33,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000566663",89,"2",27.71,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000566691",10,"3",13996.02,"0","0","0","0","0","0",69502.65,0,0,0,0,0,0,1,1
"0000566835",35,"1",4689.7,"0","0","0","0","2","2",62193.24,4,4,4,4,7,5,0,0
"0000567052",45,"1",4503.73,"0","0","0","0","0","1",0,0,0,0,0,0,0,0,0
"0000567499",59,"2",3884.3,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000567516",13,"0",173.7,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000567580",NA,"2",394.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000567942",11,"2",1063.03,"0","0","0","0","0","0",59936.51,0,0,0,0,0,0,1,1
"0000567969",45,"1",9605.84,"0","0","1","1","0","0",0,0,1,1,0,0,0,1,0
"0000568186",55,"2",557,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568392",17,"2",8232.45,"1","1","1","0","0","0",0,1,0,0,0,0,0,1,1
"0000568518",6,"2",1807.25,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568532",32,"1",53.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568540",NA,"0",829.36,"0","0","1","0","1","1",0,2,1,1,1,1,2,1,1
"0000568596",7,"1",307.95,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568715",12,"0",1895.71,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568717",19,"1",91.43,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568933",76,"1",3438.61,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000568958",20,"1",1.63,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000569134",11,"0",1374.09,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000569280",NA,"0",341.98,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000569412",50,"0",1051.25,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000569772",29,"1",17740.51,"2","1","1","1","1","0",0,2,0,0,1,0,0,0,1
"0000569926",17,"1",424.17,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000570107",8,"2",8608.53,"0","0","0","0","0","0",0,0,0,3,3,3,3,1,1
"0000570122",9,"1",6503.38,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000570186",48,"1",3484,"0","0","0","0","0","0",30039.39,0,0,0,0,0,0,1,1
"0000570418",39,"1",15.86,"2","1","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000570440",NA,"0",1263.18,"0","0","0","0","1","0",0,0,0,0,0,0,0,1,1
"0000570515",6,"0",148.82,"0","1","1","1","0","0",0,1,1,1,0,0,0,1,1
"0000570721",29,"0",923.96,"0","0","0","0","0","0",0,0,0,0,0,1,0,1,1
"0000570804",52,"2",6567.04,"0","0","0","0","0","0",45628.86,0,0,0,0,0,0,1,1
"0000571037",8,"3",28360.81,"0","0","0","0","0","0",115076.65,0,0,0,0,0,0,1,0
"0000571468",10,"2",3477.1,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000571469",11,"0",1742.55,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000571773",8,"0",877.04,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000571903",7,"1",5888.17,"1","0","0","0","0","0",0,7,5,3,3,1,0,0,1
"0000572107",63,"2",1795.71,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000572382",47,"1",484.42,"0","0","0","0","0","0",0,0,0,0,0,0,1,1,1
"0000572486",9,"0",5279.77,"0","1","0","0","0","0",0,0,1,0,0,0,0,1,1
"0000572565",8,"0",26.03,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000572685",35,"2",626.89,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000572709",26,"2",411.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000572963",34,"0",780.32,"0","3","2","1","2","1",0,2,3,2,1,2,2,0,1
"0000572979",11,"1",1269.12,"0","0","0","0","0","0",0,1,1,1,0,1,0,0,0
"0000573044",64,"2",305.99,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000573113",9,"0",998.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000573136",6,"0",2993.98,"2","4","3","2","1","0",0,4,5,4,1,0,0,1,1
"0000573255",12,"0",6157.26,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000573748",23,"1",1048.43,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000573815",11,"0",849.62,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000573844",49,"3",9996.18,"0","0","0","0","0","0",103867.97,0,0,0,0,0,0,1,1
"0000573932",24,"0",1606.79,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000574261",12,"0",254.25,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000574338",6,"2",152.72,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000574424",40,"2",1015.87,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000574433",6,"2",35.57,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000574483",6,"0",430.65,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000574580",NA,"0",785.49,"1","0","1","0","2","1",0,4,5,3,6,2,1,0,1
"0000574691",11,"0",286.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000575074",8,"0",357.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000575201",7,"2",1020.88,"1","0","0","0","0","0",0,1,0,0,0,0,0,0,1
"0000575207",55,"1",616.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000575335",11,"0",2778.68,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000575663",38,"1",2454.12,"0","1","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000575926",7,"0",5521.07,"2","3","2","1","2","1",0,29,25,7,8,4,0,0,1
"0000576378",10,"0",812.63,"1","0","0","0","0","0",0,2,0,0,0,0,0,0,1
"0000576381",10,"0",3211.46,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000576472",6,"2",6589.59,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000576523",10,"2",1960.51,"3","4","3","2","1","0",0,14,10,9,7,0,0,0,1
"0000576713",13,"1",318.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000577332",16,"0",824,"1","2","4","3","2","2",0,9,10,7,7,6,4,0,1
"0000577350",NA,"0",402.68,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000577588",46,"0",570.65,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000577631",91,"1",1434.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000577773",15,"2",388.07,"0","0","0","0","0","0",46074.05,0,0,0,0,0,0,1,1
"0000577785",12,"1",563.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000577795",72,"1",6958.54,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000577882",7,"0",1463.29,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000578229",6,"0",339.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000578272",62,"1",318.23,"0","1","1","0","0","0",0,0,0,0,0,0,0,1,1
"0000578286",18,"1",204,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000578492",95,"1",5881.05,"0","0","0","0","0","0",0,0,0,0,0,0,2,1,1
"0000578677",15,"0",1710.04,"3","2","1","0","0","0",0,2,0,0,0,0,0,0,0
"0000578691",24,"1",884.76,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000579307",8,"1",1574.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000579458",25,"0",728.95,"1","1","0","0","0","0",0,1,0,0,0,0,0,0,1
"0000579482",43,"1",8182.18,"0","0","0","0","1","1",55681.19,0,0,0,1,0,0,1,1
"0000579610",NA,"3",14793.96,"1","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000579688",30,"1",3736.37,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000580011",81,"0",961.16,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000580349",19,"1",1502.35,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000580483",7,"0",321.42,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000581177",33,"1",3678.4,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000581461",125,"1",277.05,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000581546",104,"1",5769.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000581774",14,"0",1274.39,"1","1","0","0","1","0",0,0,0,0,0,0,0,1,0
"0000581990",NA,"3",13319,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000582297",56,"3",3889.74,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000582390",NA,"4",1088.27,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000582420",NA,"0",1646.78,"1","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000582484",13,"0",182.24,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000582616",191,"0",71.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000582698",125,"1",458.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000582928",125,"0",5824.06,"1","0","0","0","0","0",0,0,0,0,0,0,0,0,0
"0000583061",127,"0",59.45,"0","0","0","0","0","0",0,0,1,1,3,3,4,1,1
"0000583106",66,"1",2224.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583209",205,"3",25645.27,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000583214",130,"3",706.73,"0","0","0","0","0","0",3937.53,0,0,0,0,0,0,1,1
"0000583221",108,"1",2307.81,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000583286",41,"5",2091.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583416",163,"0",4167.02,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000583503",128,"1",607.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583525",35,"0",2118.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583532",130,"4",3268.39,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583636",191,"3",1088.37,"0","0","0","0","0","0",49222.33,0,0,0,0,0,0,1,1
"0000583644",213,"1",7741.02,"1","1","0","0","0","0",426.5,0,0,0,0,0,0,1,0
"0000583666",29,"4",99.72,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000583689",81,"1",557.95,"0","7","7","7","7","7",0,0,0,0,0,0,0,1,1
"0000583859",223,"4",256.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000584125",137,"1",3483.64,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000584166",90,"1",4355.65,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000584167",99,"0",8390.16,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000584179",73,"1",273.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000584329",163,"1",2526.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000584799",32,"1",15156.69,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585072",7,"0",1175,"0","0","0","0","1","0",0,0,0,0,0,0,0,1,0
"0000585120",NA,"1",509.22,"1","1","0","0","0","0",0,2,1,0,0,0,0,0,1
"0000585196",111,"1",276.31,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585251",159,"1",5012.29,"1","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585287",137,NA,238.8,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585520",NA,"4",3808.41,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585588",88,"3",498.24,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585657",64,"1",0.03,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585671",55,NA,2231.99,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000585699",17,"0",298.68,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,0
"0000586030",NA,"1",785.43,"1","1","1","0","1","0",0,0,0,1,1,0,0,1,1
"0000586071",181,"3",35259.99,"0","0","1","0","0","0",3719.02,0,0,0,0,0,0,1,0
"0000586184",195,"4",18608.97,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000586239",32,"3",83.43,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000586354",98,"1",778.36,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000586476",12,"0",1300.12,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000586616",83,"3",411.52,"0","0","0","0","0","0",67888.95,0,0,0,0,0,0,1,1
"0000586747",53,"0",728.49,"0","1","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000586842",40,"1",7741.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000586984",189,"5",2076.04,"0","0","0","0","0","0",42024.41,0,0,0,0,0,0,1,1
"0000587069",23,"0",1176.05,"0","0","0","0","0","0",0,0,1,1,1,1,1,1,1
"0000587179",64,"0",559.2,"0","0","0","0","1","1",0,0,0,1,1,0,0,1,1
"0000587236",85,"1",16.54,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000587266",32,"1",7503.36,"0","7","7","7","7","7",0,1,3,2,1,1,1,1,1
"0000587290",NA,"0",0.03,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000587437",112,"0",0.03,"0","0","1","0","0","0",0,1,1,1,1,1,2,1,1
"0000587489",120,"0",982.22,"0","0","0","0","0","0",0,0,0,1,1,1,1,1,1
"0000587689",108,"1",3284.28,"0","0","0","0","0","0",47911.74,0,0,0,0,0,0,1,1
"0000587728",47,"1",320.03,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000587875",90,"1",601.57,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000587950",NA,"4",0.41,"0","0","0","2","1","0",0,5,5,5,5,4,16,0,1
"0000587969",171,"4",5467.69,"0","0","0","0","0","0",26381.55,0,0,0,0,0,0,1,0
"0000587978",41,NA,4510.94,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000588031",151,"4",147.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588044",14,"1",3299.88,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588198",34,"1",2331.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588249",160,"5",1906.39,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588260",NA,"0",4405.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000588346",113,"0",2258.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588427",89,"1",1313.6,"0","0","7","7","7","7",0,0,0,0,0,0,0,1,1
"0000588447",57,"1",485.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000588698",65,"1",3010.41,"0","0","0","0","0","0",59817.09,0,0,0,0,0,0,1,1
"0000588711",122,"1",3753.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000588813",13,"0",1816.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000588847",10,"1",526.71,"1","2","2","2","2","2",0,0,1,1,1,1,1,1,1
"0000589101",38,"1",459.49,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000589354",153,"3",1129.9,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000589490",NA,"0",3444.64,"1","0","0","0","0","0",0,0,0,0,0,0,0,0,0
"0000589779",10,"0",1104.12,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000589881",69,"1",62.94,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000590018",48,"1",1435.75,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000590198",111,"0",1456.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000590377",190,"4",10841.94,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000590467",7,"1",1050.12,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000590494",33,"1",2325.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591025",91,NA,6555.75,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591054",117,"1",3747.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000591095",185,"1",4214.29,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591221",103,"5",7032.51,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591327",72,"3",177.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591572",89,"1",15315.89,"0","0","0","0","0","0",0,1,0,0,0,1,1,1,0
"0000591761",109,"4",805.43,"0","0","0","0","0","0",0,1,4,4,3,3,4,1,1
"0000591774",62,"3",547.4,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591797",34,"3",2399.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000591848",21,NA,1305.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000591849",6,"0",806.82,"0","0","0","1","1","0",0,0,0,0,0,0,0,1,1
"0000591887",51,"1",327.85,"0","0","0","0","0","1",0,2,0,0,0,2,1,1,0
"0000592050",NA,"1",27.16,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000592073",125,"1",233.88,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592078",89,"0",5328.34,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592135",228,"1",13765.87,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592269",38,"0",819.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592336",155,"3",10690.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592526",33,NA,2168.12,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592703",41,NA,9642.43,"1","0","4","1","2","1",0,1,3,1,0,0,0,0,1
"0000592760",NA,"0",246.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000592953",60,"1",14092.12,"0","0","0","0","0","1",0,0,0,0,0,0,0,1,1
"0000593010",NA,"1",1945.2,"0","0","0","0","0","0",0,2,1,0,0,0,0,1,1
"0000593149",35,"1",2345.99,"0","0","0","0","0","0",0,2,0,0,0,0,0,1,1
"0000593418",70,"3",38994.6,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000593427",131,"4",3801.66,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000593439",81,"1",5294.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000593861",57,NA,1780.59,"0","0","2","1","0","0",0,1,2,2,1,1,1,0,1
"0000593896",103,"0",1325.45,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594057",46,"4",27.38,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594214",20,"3",9690.06,"0","0","0","0","0","0",52766.9,0,0,0,0,0,0,1,1
"0000594247",20,"0",2319.25,"1","0","2","1","0","1",0,4,1,1,0,0,1,0,1
"0000594280",NA,"3",222.79,"0","0","0","0","0","0",24930.57,0,0,0,0,0,0,1,1
"0000594323",123,"1",515.38,"0","0","1","0","0","1",0,0,1,0,0,1,0,1,1
"0000594474",196,"0",260.24,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594669",41,"1",1510.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594670",NA,"0",818.81,"0","0","0","0","0","0",0,0,1,1,1,1,1,1,0
"0000594695",133,"0",1601.85,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594749",24,"0",287.42,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000594804",96,"3",3019.41,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595087",106,"1",1718.51,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595117",34,"1",6104.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595142",7,"1",4227.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595342",41,"1",666.61,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595477",202,"3",36194.4,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000595525",185,"3",8465.93,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595636",9,"1",25107.17,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000595677",175,"1",891.63,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595736",45,"0",977.8,"0","0","1","0","0","0",0,0,0,0,0,0,0,1,1
"0000595802",167,"1",260.82,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000595875",14,"0",546.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000595962",137,"0",338.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596003",91,"0",7875.32,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596075",61,"0",24.78,"0","0","0","0","0","0",0,2,2,3,3,3,3,1,0
"0000596152",57,"1",956.15,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000596254",118,NA,4479.4,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596384",169,"1",3848.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596405",70,"1",935.77,"0","0","0","0","1","1",0,0,0,0,0,0,0,1,1
"0000596421",27,"3",17102.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596437",123,"1",11179.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596486",154,"1",130.61,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000596688",16,NA,14215.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000596874",87,"1",2267.56,"3","3","5","4","1","2",0,27,23,19,17,18,14,0,1
"0000597178",129,"1",717.36,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000597449",93,"1",171.41,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000597591",6,"1",1600.95,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000597857",81,"3",16235.07,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598143",31,"1",3315.61,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598180",NA,"0",600.32,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598217",12,"0",910.72,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598296",73,"1",2743.74,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598383",7,"4",73.9,"0","0","0","0","0","1",0,0,0,0,0,0,0,1,1
"0000598451",10,"0",852.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598486",10,"0",1872.5,"3","3","2","2","1","1",0,6,4,2,1,2,0,0,0
"0000598508",155,"3",1839.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000598514",191,"4",7621.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000598610",NA,"1",605.3,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000598615",172,"1",17960.8,"0","0","0","0","0","0",153078.27,0,0,0,0,0,0,1,1
"0000598650",NA,"1",1492.55,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000598700",NA,"4",15169.15,"0","0","0","0","0","0",197365.72,0,0,0,0,0,0,1,1
"0000598817",120,"3",54048.74,"0","0","0","0","0","0",8024,0,0,0,0,0,0,1,1
"0000598915",156,"1",1106.44,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000599180",NA,"0",578.93,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000599363",35,"1",14518.89,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000599765",8,"0",9.07,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000599969",30,"1",4499.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000599970",NA,"0",2046.7,"1","0","0","0","0","0",0,0,0,0,0,0,0,0,0
"0000600168",12,"0",2962.84,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000600268",124,"1",7844.38,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000600320",NA,"5",2235.98,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000600523",62,"1",854.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000600578",9,NA,6712.26,"0","0","0","0","0","0",0,0,1,0,0,1,1,1,1
"0000600804",123,"3",8887.87,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000600987",48,NA,3391.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000601064",77,"1",923.9,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000601075",80,"1",2259.74,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000601134",56,"3",4358.38,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000601287",7,"1",953.94,"0","0","0","1","1","0",0,0,0,0,0,0,0,1,1
"0000601358",29,"3",29368.65,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000601450",NA,"4",4523.95,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000601506",32,"1",121.34,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000601523",91,"0",796.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000601618",31,"0",2214.8,"1","0","0","0","0","0",0,2,0,0,0,0,0,0,1
